obo.CHEBI_22590,arabinan,A polysaccharide composed of arabinose residues.
obo.FOODON_03306179,white grape juice (carbonated),NONE
obo.FOODON_03307831,cold-pack cheese food with wine,NONE
obo.FOODON_03307748,imitation tamale,NONE
obo.FOODON_03414619,varanus,"The common name of several large lizard species, comprising the genus *Varanus*. They are native to Africa, Asia and Oceania, but are now found also in the Americas as an invasive species. A total of 79 species are currently recognized."
obo.FOODON_03414619,varanidae,"The common name of several large lizard species, comprising the genus *Varanus*. They are native to Africa, Asia and Oceania, but are now found also in the Americas as an invasive species. A total of 79 species are currently recognized."
obo.FOODON_03414619,monitor lizard,"The common name of several large lizard species, comprising the genus *Varanus*. They are native to Africa, Asia and Oceania, but are now found also in the Americas as an invasive species. A total of 79 species are currently recognized."
obo.FOODON_00001141,wheat food product,NONE
obo.FOODON_03315012,confection (quiescently frozen),NONE
obo.FOODON_00002331,vegetable dessert food product,NONE
obo.FOODON_03310875,almond butter,NONE
obo.FOODON_00003092,roselle,NONE
obo.FOODON_00003092,roselle food product,NONE
obo.FOODON_03316290,pastry (gluten-free),NONE
obo.FOODON_03412603,fusilier,NONE
obo.FOODON_03412603,caesio spp.,NONE
obo.FOODON_03412603,blue fusilier,NONE
obo.FOODON_00003762,white peppercorn,A riped berry fruit of a white pepper plant.
obo.FOODON_00003762,white pepper,A riped berry fruit of a white pepper plant.
obo.FOODON_00003762,white peppercorn (whole),A riped berry fruit of a white pepper plant.
obo.FOODON_03315538,"bakery product (mix, used in a similar way to bread)",NONE
obo.NCBITaxon_349649,bullet tuna,NONE
obo.NCBITaxon_349649,Auxis rochei rochei,NONE
obo.FOODON_00001125,ovine cheese food product,NONE
obo.FOODON_03308827,"shrimp (cooked, frozen)",NONE
obo.FOODON_03315430,dripping from food,NONE
obo.FOODON_03430151,food (solid),A solid product is a hard or soft product capable of retaining its own shape at room temperature (20 degrees C.). A soft product that is spreadable or formable is considered semisolid.
obo.FOODON_03430151,solid,A solid product is a hard or soft product capable of retaining its own shape at room temperature (20 degrees C.). A soft product that is spreadable or formable is considered semisolid.
obo.FOODON_03304483,fish flour,NONE
obo.FOODON_00003105,"java apple (whole, raw)",NONE
obo.NCBITaxon_173042,"Leucoraja ocellata (Mitchill, 1815)",NONE
obo.NCBITaxon_173042,raja ocellata,NONE
obo.NCBITaxon_173042,eyed skate,NONE
obo.NCBITaxon_173042,leucoraja ocellata,NONE
obo.NCBITaxon_173042,Leucoraja ocellata,NONE
obo.NCBITaxon_173042,big skate,NONE
obo.NCBITaxon_173042,skate,NONE
obo.NCBITaxon_173042,winter skate,NONE
obo.NCBITaxon_173042,"Raja ocellata Mitchill, 1815",NONE
obo.FOODON_03307672,peanut butter cup,NONE
obo.FOODON_00001028,Brie cheese food product,"A large disc of smooth, soft, even runny cheese made with cow's milk."
obo.FOODON_03307310,wine cooler (margarita-flavored),NONE
obo.FOODON_03310468,"yogurt (lowfat, sweetened with aspartame)",NONE
obo.CHEBI_27680,galactomannan,A heteroglycan consisting of a mannan backbone with galactose side groups.
obo.FOODON_03307197,scuppernong grape juice,NONE
obo.FOODON_03315645,cold-pack cheese with added ingredients,NONE
obo.FOODON_03414140,american crayfish family,NONE
obo.FOODON_03414140,cambaridae,NONE
obo.FOODON_03310602,ravioli in brine,NONE
obo.FOODON_03311497,imitation egg noodle,NONE
obo.FOODON_03308829,"crab (deviled, with cod flakes)",NONE
obo.FOODON_03414620,"Amphibolurus Wagler, 1830","*Amphibolurus* lizards inhabit woodlands in temperate and semiarid areas, as well as riverine vegetation in the tropical areas of Australia."
obo.FOODON_03414620,dragon lizard,"*Amphibolurus* lizards inhabit woodlands in temperate and semiarid areas, as well as riverine vegetation in the tropical areas of Australia."
obo.FOODON_03414620,amphibolurus,"*Amphibolurus* lizards inhabit woodlands in temperate and semiarid areas, as well as riverine vegetation in the tropical areas of Australia."
obo.FOODON_03414620,dragon,"*Amphibolurus* lizards inhabit woodlands in temperate and semiarid areas, as well as riverine vegetation in the tropical areas of Australia."
obo.FOODON_00001186,buckewheat food product,NONE
obo.FOODON_03315389,confectionery (carbohydrate modified),NONE
obo.FOODON_03301032,corn relish,NONE
obo.FOODON_03311210,"almond (dry, roasted)",NONE
obo.FOODON_03302202,waffled cookie,NONE
obo.FOODON_03412650,goatfish,NONE
obo.FOODON_03412650,upeneus spp.,NONE
obo.FOODON_03412650,parupeneus spp.,NONE
obo.FOODON_03304045,white pepper,NONE
obo.FOODON_03304045,white pepper (ground),NONE
obo.FOODON_03316450,bakery product (small),NONE
obo.FOODON_03315308,vegetable (whole or parts),NONE
obo.FOODON_03413865,"Alosa fallax nilotica (Lacépède, 1803)",NONE
obo.FOODON_03413865,alosa fallax nilotica,NONE
obo.FOODON_03413865,nile twaite shad,NONE
obo.FOODON_00001797,cured cheese food product,NONE
obo.FOODON_03309587,"shrimp (tiny, peeled, cooked, frozen)",NONE
obo.FOODON_03315940,collagen casing edible,NONE
obo.FOODON_03305254,fish pate,NONE
obo.FOODON_00003637,grape leaf (whole),A leaf of a grape plant.
obo.FOODON_00003637,grape leaf,A leaf of a grape plant.
obo.FOODON_03310436,milk chocolate candy (hollow),NONE
obo.FOODON_00001032,swiss cheese food product,"A generic cheese common to many countries for several related varieties of cheese  which resemble the Swiss Emmental. Three types of bacteria are used in the production of Emmental cheese: Streptococcus salivarius subsp. thermophilus, Lactobacillus  (L. helveticus or Lactobacillus delbrueckii subsp. bulgaricus), and Propionibacter (P. freudenreichii or P. shermani). In a late stage of cheese production, the Propionibacter consumes the lactic acid excreted by the other bacteria, and releases carbon dioxide gas, which slowly forms the bubbles that develop the eyes. Swiss cheese without eyes is known as ""blind."""
obo.FOODON_03311499,lemon breezer wine-based beverage,NONE
obo.FOODON_03311385,yogurt drink,NONE
obo.CHEBI_37165,Galactan,Polysaccharides composed of galactose residues.
obo.CHEBI_37165,galactan,Polysaccharides composed of galactose residues.
obo.FOODON_03309404,white grape juice,NONE
obo.FOODON_03315646,cold-pack cheese food with added ingredients,NONE
obo.FOODON_03306297,spinach vermicelli,NONE
obo.FOODON_03301006,noodle (egg),NONE
obo.FOODON_03301006,egg noodle,NONE
obo.FOODON_03414637,ellobiidae,"A genus of small air-breathing salt marsh snails, pulmonate gastropod mollusks in the family Ellobiidae."
obo.FOODON_03414637,cassidula,"A genus of small air-breathing salt marsh snails, pulmonate gastropod mollusks in the family Ellobiidae."
obo.FOODON_03308832,"crab (deviled, shrimp added, in aluminum shell)",NONE
obo.FOODON_03315484,flour paste for confectioneries,NONE
obo.FOODON_03301317,chocolate syrup,NONE
obo.FOODON_03317494,"beverage (almond, non-alcoholic)",NONE
obo.FOODON_03302930,chocolate sandwich cookie (cream-filled),NONE
obo.FOODON_03413916,mullus spp.,NONE
obo.FOODON_03413916,mullet,NONE
obo.FOODON_03301526,pepper (ground),NONE
obo.FOODON_03317062,"bakery product (with no added sugar, fine)",NONE
obo.FOODON_00001783,cowpea vegetable food product,NONE
obo.FOODON_00001945,hard cheese food product,NONE
obo.FOODON_03311397,"shrimp (headless, raw, frozen, glazed)",NONE
obo.FOODON_03316309,capsules based on gelatin,NONE
obo.FOODON_03308043,fish for seafood salad,NONE
obo.FOODON_00002568,grape seed,"Grapeseed refers to the seeds of grapes, from which oil can be extracted"
obo.FOODON_00002568,grapeseed,"Grapeseed refers to the seeds of grapes, from which oil can be extracted"
obo.NCBITaxon_182852,mediterranean starry ray,NONE
obo.NCBITaxon_182852,Raja asterias Delaroche 1809,NONE
obo.NCBITaxon_182852,starry ray,NONE
obo.NCBITaxon_182852,raja asterias,NONE
obo.NCBITaxon_182852,"Raja asterias Delaroche, 1809",NONE
obo.NCBITaxon_182852,Raja asterias,NONE
obo.FOODON_03311018,chocolate bar (artificially sweetened),NONE
obo.FOODON_00001033,emmenthal cheese food product,"A mild, large, yellow, waxy cow's milk cheese with many holes."
obo.FOODON_00001192,quinoa food product,NONE
obo.FOODON_03315563,"wine (spiced, fortified, extract for preparation of)",NONE
obo.FOODON_03315408,vegetable yogurt,NONE
obo.CHEBI_62967,amorphous cellulose,A (1->4)-beta-D-glucan (cellulose) in amorphous form with a structure consisting of several hundred to over ten thousand D-glucose residues joined by beta(1->4) glycosidic linkages.
obo.FOODON_03310883,grape juice (red),NONE
obo.FOODON_03301736,asiago cheese,NONE
obo.FOODON_03316802,vermicelli (enriched),NONE
obo.FOODON_03315029,"sugar substitute (dry, free flowing)",NONE
obo.FOODON_03308605,crab cake (cooked),NONE
obo.FOODON_03315539,confectionery flour,NONE
obo.FOODON_03302813,chocolate syrup (artificially flavored with vanillin and colored),NONE
obo.FOODON_00003103,red crowberry,NONE
obo.FOODON_00003103,red crowberry (whole),NONE
obo.FOODON_00003003,maroochi nut,A seed of a macadamia nut tree (Macadamia integrifolia).
obo.FOODON_00003003,bush nut,A seed of a macadamia nut tree (Macadamia integrifolia).
obo.FOODON_00003003,Hawaii nut,A seed of a macadamia nut tree (Macadamia integrifolia).
obo.FOODON_00003003,Queensland nut,A seed of a macadamia nut tree (Macadamia integrifolia).
obo.FOODON_00003003,bauple,A seed of a macadamia nut tree (Macadamia integrifolia).
obo.FOODON_00003003,bauple nut,A seed of a macadamia nut tree (Macadamia integrifolia).
obo.FOODON_00003003,boombera,A seed of a macadamia nut tree (Macadamia integrifolia).
obo.FOODON_00003003,macadamia,A seed of a macadamia nut tree (Macadamia integrifolia).
obo.FOODON_00003003,macadamia nut,A seed of a macadamia nut tree (Macadamia integrifolia).
obo.FOODON_00003003,gyndl,A seed of a macadamia nut tree (Macadamia integrifolia).
obo.FOODON_00003003,jindilli,A seed of a macadamia nut tree (Macadamia integrifolia).
obo.FOODON_00003003,macadamia nut (whole),A seed of a macadamia nut tree (Macadamia integrifolia).
obo.FOODON_03303149,milk chocolate fruitie cookie,NONE
obo.FOODON_03412653,angelfish,NONE
obo.FOODON_03310070,peppercorn,NONE
obo.FOODON_03315109,baking mix (yeast leavened),NONE
obo.FOODON_03301514,cheese (unpasteurized),NONE
obo.FOODON_03317171,"shrimp (peeled, deep-frozen)",NONE
obo.FOODON_00001974,insect refined food product,NONE
obo.FOODON_03460233,french fried,NONE
obo.FOODON_03460233,food (fat or oil coated),NONE
obo.FOODON_03308357,fish for seafood cocktail dip,NONE
obo.FOODON_00003417,grape (whole),A berry fruit of a grape plant.
obo.FOODON_00003417,de-stemmed grape,A berry fruit of a grape plant.
obo.FOODON_00003417,grape,A berry fruit of a grape plant.
obo.NCBITaxon_182853,brown ray,NONE
obo.NCBITaxon_182853,"Raja miraletus Linnaeus, 1758",NONE
obo.NCBITaxon_182853,raja miraletus,NONE
obo.NCBITaxon_182853,Raja miraletus,NONE
obo.FOODON_03315968,"confectionery (cocoa-based, energy reduced)",NONE
obo.FOODON_00001034,Harzerkaese,"A German  sour milk cheese made from low fat curd cheese, which contains only about one percent fat and originates in the Harz mountain region south of Braunschweig."
obo.FOODON_00001034,harzer cheese food product,"A German  sour milk cheese made from low fat curd cheese, which contains only about one percent fat and originates in the Harz mountain region south of Braunschweig."
obo.FOODON_03317455,sangria,NONE
obo.FOODON_03315409,nut yogurt,NONE
obo.CHEBI_23448,cyclic oligosaccharide,NONE
obo.FOODON_03312048,"grape juice (thompson, seedless)",NONE
obo.FOODON_03303541,fynbo cheese,NONE
obo.FOODON_03315777,"poultry meat product, simulated",NONE
obo.FOODON_03311189,"crab cake (breaded, raw)",NONE
obo.FOODON_03315808,confection (soft-centered),NONE
obo.FOODON_03305679,corn in butter sauce (canned),NONE
obo.FOODON_03303150,fortune cookie,NONE
obo.FOODON_03413900,seriolella spp.,NONE
obo.FOODON_03413900,silverfish,NONE
obo.FOODON_03306739,black pepper (ground),NONE
obo.FOODON_00003210,soybean oil (low linolenic),An oil made out of soybeans genetically modified to produce relatively low levels of linolenic acid in comparison to other soybeans.
obo.NCBITaxon_29019,shrimp,NONE
obo.NCBITaxon_29019,Litopenaeus stylirostris,NONE
obo.NCBITaxon_29019,blue shrimp,NONE
obo.NCBITaxon_29019,penaeus stylirostris,NONE
obo.NCBITaxon_29019,litopenaeus stylirostris,NONE
obo.NCBITaxon_29019,Penaeus stylirostris Stimpson 1874,NONE
obo.NCBITaxon_29019,pacific blue shrimp,NONE
obo.NCBITaxon_29019,Penaeus stylirostris,NONE
obo.NCBITaxon_29019,"Litopenaeus stylirostris (Stimpson, 1874)",NONE
obo.FOODON_03301690,poil de carotte cheese,NONE
obo.FOODON_03317472,crangon vulgaris (cooked),NONE
obo.FOODON_00001727,chicken salad food product,NONE
obo.FOODON_00002457,food (fresh),Fresh food is food that has not been subjected to food preservation processes (including freezing) that alter its harvested state significantly.
obo.FOODON_03308693,fish pudding,NONE
obo.FOODON_00001162,grape extract,NONE
obo.NCBITaxon_182855,painted ray,NONE
obo.NCBITaxon_182855,marbled ray,NONE
obo.NCBITaxon_182855,"Raja undulata Lacepède, 1802",NONE
obo.NCBITaxon_182855,"Raja undulata Lacepede, 1802",NONE
obo.NCBITaxon_182855,raja undulata,NONE
obo.NCBITaxon_182855,Raja undulata,NONE
obo.NCBITaxon_182855,"Raja undulata Lacépède, 1802",NONE
obo.NCBITaxon_182855,undulate ray,NONE
obo.FOODON_03316038,confectionery (cocoa-based),NONE
obo.FOODON_00001036,pont ieveque cheese food product,"A small, sweetish, soft, square cow's milk cheese from Normandy with a yellowish-orange rind."
obo.FOODON_03317560,americano,NONE
obo.FOODON_03316668,yogurt (flavored),NONE
obo.CHEBI_50126,tetrasaccharide,An oligosaccharide comprising four monomeric monosaccharide units.
obo.FOODON_03316009,"grape juice (unfermented, for sacramental use)",NONE
obo.FOODON_03310912,montasio cheese,NONE
obo.FOODON_03316809,vermicelli (milk),NONE
obo.FOODON_03315779,poultry meat product extender,NONE
obo.FOODON_03412162,craylets,NONE
obo.FOODON_03412162,squat lobsters,NONE
obo.FOODON_03412162,galatheidae,NONE
obo.FOODON_03412162,squat lobster family,NONE
obo.NCBITaxon_38654,alligator sinensis,NONE
obo.NCBITaxon_38654,alligator,NONE
obo.NCBITaxon_38654,"Alligator sinensis Fauvel, 1879",NONE
obo.NCBITaxon_38654,chinese alligator,NONE
obo.NCBITaxon_38654,Chinese alligator,NONE
obo.NCBITaxon_38654,Alligator sinensis,NONE
obo.FOODON_03315809,confection (liquid-centered),NONE
obo.FOODON_03307376,corn sugar cider vinegar,NONE
obo.FOODON_00003104,crowberry,NONE
obo.FOODON_00003104,purple crowberry (whole),NONE
obo.FOODON_00003104,purple crowberry,NONE
obo.FOODON_03303154,banana sugar wafer (artificially sweetened),NONE
obo.FOODON_03310917,black peppercorn,NONE
obo.FOODON_03306665,soybean oil (hydrogenated),Soybean oil which has been partly or fully hydrogenated
obo.FOODON_00001584,alfalfa vegetable food product,NONE
obo.FOODON_03301691,lingot cheese,NONE
obo.FOODON_03307828,"shrimp (jumbo, french-fried)",NONE
obo.FOODON_00001943,ham salad food product,NONE
obo.FOODON_00002739,food (packaged),Packaged food is food that has been placed in a container of some kind.
obo.FOODON_03308811,shrimpburger made from fish (frozen),NONE
obo.FOODON_00001101,grape beverage,NONE
obo.NCBITaxon_213384,"Leucoraja circularis (Couch, 1838)",NONE
obo.NCBITaxon_213384,Raja circularis Couch 1838,NONE
obo.NCBITaxon_213384,raja circularis,NONE
obo.NCBITaxon_213384,leucoraja circularis,NONE
obo.NCBITaxon_213384,Leucoraja circularis,NONE
obo.NCBITaxon_213384,sandy ray,NONE
obo.FOODON_03316218,confectionery chocolate based,NONE
obo.FOODON_00002252,soft cheese food product,NONE
obo.FOODON_00001923,grape based distilled spirit,NONE
obo.FOODON_03316669,yogurt product (heat treated after fermentation),NONE
obo.CHEBI_74961,raffinose family oligosaccharide,Any oligosaccharide that has a biosynthetic pathway in common with that of raffinose.
obo.FOODON_03316184,grape juice (concentrated for home wine making),NONE
obo.FOODON_03310930,danbo cheese,NONE
obo.FOODON_03316818,vermicelli (vegetable),NONE
obo.FOODON_03414627,parastacidae,"A family of freshwater crayfish found in the southern hemisphere. The family is a classic Gondwana-distributed taxon, with extant members in South America, Madagascar, Australia, New Zealand and New Guinea, and extinct taxa also in Antarctica."
obo.FOODON_03414627,southern hemisphere crayfish family,"A family of freshwater crayfish found in the southern hemisphere. The family is a classic Gondwana-distributed taxon, with extant members in South America, Madagascar, Australia, New Zealand and New Guinea, and extinct taxa also in Antarctica."
obo.FOODON_03301329,white chocolate,NONE
obo.FOODON_03412486,langostino lobster,NONE
obo.FOODON_03412486,squat lobster,NONE
obo.NCBITaxon_8496,American alligator,NONE
obo.NCBITaxon_8496,Alligator mississippiensis,NONE
obo.NCBITaxon_8496,"Alligator mississippiensis (Daudin, 1801)",NONE
obo.NCBITaxon_8496,alligator,NONE
obo.NCBITaxon_8496,gator,NONE
obo.NCBITaxon_8496,american alligator,NONE
obo.NCBITaxon_8496,"Alligator mississippiensis (Daudin, 1803)",NONE
obo.NCBITaxon_8496,"Alligator mississippiensis Daudin, 1802",NONE
obo.NCBITaxon_8496,alligator mississippiensis,NONE
obo.FOODON_03315846,"confectionery (moulded, unstandardized)",NONE
obo.FOODON_03309712,chocolate-flavored syrup,NONE
obo.FOODON_03303157,chocolate nut wafer (butter-flavored),NONE
obo.NCBITaxon_316130,Centrolophus niger,NONE
obo.NCBITaxon_316130,black ruff,NONE
obo.NCBITaxon_316130,centrolophus niger,NONE
obo.NCBITaxon_316130,blackfish,NONE
obo.NCBITaxon_316130,"Centrolophus niger (Gmelin, 1789)",NONE
obo.NCBITaxon_316130,"Centrolophus niger (Gmelin, 1788)",NONE
obo.FOODON_03317003,black pepper powder,NONE
obo.FOODON_03309609,soybean oil (flavored with extract from lobster shell),NONE
obo.FOODON_00001633,barley vegetable food product,NONE
obo.FOODON_03301692,lingot cheese (with herbs and garlic),NONE
obo.FOODON_03308627,"shrimp (peeled, cooked)",NONE
obo.FOODON_00002028,meat salad food product,NONE
obo.FOODON_03311701,fish stick food product,NONE
obo.FOODON_03301649,grape jelly (artificially sweetened),NONE
obo.NCBITaxon_223860,raja radula,NONE
obo.NCBITaxon_223860,Raja radula,NONE
obo.NCBITaxon_223860,rough ray,NONE
obo.NCBITaxon_223860,rough skate,NONE
obo.NCBITaxon_223860,"Raja radula Delaroche, 1809",NONE
obo.FOODON_03316705,chocolate composite,NONE
obo.FOODON_00001081,Bondon cheese food product,A soft cheese made with cow's milk. It has a creamy paste and a greyish-red and downy white penicillin rind and is sometimes foil-wrapped.
obo.FOODON_03304034,bloody mary mix,NONE
obo.FOODON_00001086,kefir food product,"A fermented milk drink made from  milk. It is prepared by inoculating cow, goat, or sheep's milk with kefir grains, a combination of bacteria and yeasts in a matrix of proteins, lipids, and sugars. This symbiotic matrix forms ""grains"" that resemble cauliflower. Many different bacteria and yeasts are found in the kefir grains, which are a complex and highly variable community of micro-organisms termed probiotics."
obo.CHEBI_24963,ketoaldonic acid,Oxo carboxylic acids formally derived from aldonic acids by replacement of a secondary CHOH group by a carbonyl group.
obo.FOODON_03316679,"grape juice (sweetened, concentrated, labrusca type)",NONE
obo.FOODON_03316710,cheese svecia,NONE
obo.FOODON_03316824,vermicelli (whole wheat),NONE
obo.FOODON_03302909,white chocolate coating,NONE
obo.FOODON_03412205,Pleuroncodes monodon (H. Milne Edwards 1837),"A small, lobster-like crustacean found in the cold, deep waters off the coast of Chile."
obo.FOODON_03412205,galathea monodon,"A small, lobster-like crustacean found in the cold, deep waters off the coast of Chile."
obo.FOODON_03412205,red crab,"A small, lobster-like crustacean found in the cold, deep waters off the coast of Chile."
obo.FOODON_03412205,carrot squat lobster,"A small, lobster-like crustacean found in the cold, deep waters off the coast of Chile."
obo.FOODON_03412205,pleuroncodes monodon,"A small, lobster-like crustacean found in the cold, deep waters off the coast of Chile."
obo.FOODON_03412205,langostino colorado,"A small, lobster-like crustacean found in the cold, deep waters off the coast of Chile."
obo.FOODON_03412205,Pleuroncodes monodon,"A small, lobster-like crustacean found in the cold, deep waters off the coast of Chile."
obo.FOODON_03412205,squat lobster,"A small, lobster-like crustacean found in the cold, deep waters off the coast of Chile."
obo.FOODON_03414638,Telescopium,"A genus of sea snails, marine gastropod mollusks in the family Potamididae. They are perfect cone-shaped shells."
obo.FOODON_03414638,telescope snail,"A genus of sea snails, marine gastropod mollusks in the family Potamididae. They are perfect cone-shaped shells."
obo.FOODON_03414638,"Telescopium telescopium (Linnaeus, 1758)","A genus of sea snails, marine gastropod mollusks in the family Potamididae. They are perfect cone-shaped shells."
obo.FOODON_03315967,confectionery (with no added sugar),NONE
obo.FOODON_03310288,nshima,A type of maize flour porridge made in Africa.
obo.FOODON_03310288,phutu,A type of maize flour porridge made in Africa.
obo.FOODON_03310288,ugali pap,A type of maize flour porridge made in Africa.
obo.FOODON_03310288,kimnyet,A type of maize flour porridge made in Africa.
obo.FOODON_03310288,ugali,A type of maize flour porridge made in Africa.
obo.FOODON_03310288,obusuma,A type of maize flour porridge made in Africa.
obo.FOODON_03310288,gauli,A type of maize flour porridge made in Africa.
obo.FOODON_03310288,mieliepap,A type of maize flour porridge made in Africa.
obo.FOODON_03310288,isitshwala,A type of maize flour porridge made in Africa.
obo.FOODON_03310288,kwon,A type of maize flour porridge made in Africa.
obo.FOODON_03310288,nsima,A type of maize flour porridge made in Africa.
obo.FOODON_03310288,obuchima,A type of maize flour porridge made in Africa.
obo.FOODON_03310288,ngima,A type of maize flour porridge made in Africa.
obo.FOODON_03310288,sadza,A type of maize flour porridge made in Africa.
obo.FOODON_00003676,mulberry,A fruit multiple from a mulberry tree (Morus <eudicots>).
obo.FOODON_00003676,mulberry (whole),A fruit multiple from a mulberry tree (Morus <eudicots>).
obo.FOODON_00004094,macadamia nut (raw),NONE
obo.NCBITaxon_6584,spisula solidissima,NONE
obo.NCBITaxon_6584,bar clam,NONE
obo.NCBITaxon_6584,surf clam,NONE
obo.NCBITaxon_6584,surfclam,NONE
obo.NCBITaxon_6584,atlantic surfclam,NONE
obo.NCBITaxon_6584,Atlantic surf-clam,NONE
obo.NCBITaxon_6584,"Spisula solidissima (Dillwyn, 1817)",NONE
obo.NCBITaxon_6584,Spisula solidissima,NONE
obo.NCBITaxon_6584,Atlantic surf clam,NONE
obo.NCBITaxon_6584,sea clam,NONE
obo.FOODON_03303161,cookie mix (low calorie),NONE
obo.FOODON_03305208,garlic,NONE
obo.FOODON_03305208,"garlic bulb (whole, raw)",NONE
obo.FOODON_03309716,colza (food product),NONE
obo.FOODON_03302803,grated cheese,NONE
obo.FOODON_03310723,shrimp (fried),NONE
obo.FOODON_00001802,dairy product based dressing,NONE
obo.FOODON_03311782,"fish product (asian, containing spice)",NONE
obo.FOODON_03303826,raisin butter,NONE
obo.NCBITaxon_223862,raja brachyura,NONE
obo.NCBITaxon_223862,Raja brachyura,NONE
obo.NCBITaxon_223862,Raja brachyura Lafont 1873,NONE
obo.NCBITaxon_223862,blonde ray,NONE
obo.NCBITaxon_223862,"Raja brachyura Lafont, 1873",NONE
obo.NCBITaxon_223862,blond ray,NONE
obo.FOODON_03316706,chocolate filled,NONE
obo.FOODON_00001128,limburger cheese food product,"A very strong smelling, brick-shaped, soft cow's milk cheese."
obo.FOODON_03306131,berry cocktail drink,NONE
obo.FOODON_03304703,milk (precultured),NONE
obo.CHEBI_33830,Galacturonic acid,NONE
obo.CHEBI_33830,galacturonic acid,NONE
obo.FOODON_03301457,tomato puree,NONE
obo.FOODON_03316711,cheese butterkase,NONE
obo.FOODON_03316827,vermicelli (wheat and soy),NONE
obo.FOODON_03316108,vegetable protein-based fish analog,NONE
obo.FOODON_03412206,langostino amarillo,NONE
obo.FOODON_03412206,Cervimunida johni Porter 1903,NONE
obo.FOODON_03412206,Cervimunida johni,NONE
obo.FOODON_03412206,deep sea cray,NONE
obo.FOODON_03412206,blue squat lobster,NONE
obo.FOODON_03412206,south pacific shellfish,NONE
obo.FOODON_03412206,sea cray,NONE
obo.FOODON_03412206,cervinumida johni,NONE
obo.FOODON_03412206,chilean baby crawfish,NONE
obo.NCBITaxon_48399,"Crocodylus acutus (Cuvier, 1807)",NONE
obo.NCBITaxon_48399,crocodylus acutus,NONE
obo.NCBITaxon_48399,American crocodile,NONE
obo.NCBITaxon_48399,"Crocodylus acutus Cuvier, 1807",NONE
obo.NCBITaxon_48399,Crocodylus acutus,NONE
obo.NCBITaxon_48399,central-american alligator,NONE
obo.NCBITaxon_48399,american crocodile,NONE
obo.FOODON_03316350,macaroon surrogate paste,NONE
obo.FOODON_03310845,corn fritter,NONE
obo.FOODON_00001833,english walnut food product,NONE
obo.FOODON_03308121,conch (raw),NONE
obo.FOODON_03303358,lemon custard sandwich cookie,NONE
obo.NCBITaxon_334875,antarctic cutlerfish,NONE
obo.NCBITaxon_334875,bluenose,NONE
obo.NCBITaxon_334875,Antarctic butterfish,NONE
obo.NCBITaxon_334875,antarctic butterfish,NONE
obo.NCBITaxon_334875,"Hyperoglyphe antarctica (Carmichael, 1819)",NONE
obo.NCBITaxon_334875,hyperoglyphe antarctica,NONE
obo.NCBITaxon_334875,Hyperoglyphe antarctica,NONE
obo.FOODON_03310108,green garlic powder,NONE
obo.FOODON_00002856,vegetable oil (fully hydrogenated),NONE
obo.FOODON_00002142,plant head vegetable food product,NONE
obo.FOODON_03302972,cheese powder (concentrated),NONE
obo.FOODON_03311618,shrimp (boiled),NONE
obo.FOODON_03302243,animal-derived flavor,NONE
obo.FOODON_03315298,fish paste product,NONE
obo.FOODON_03305812,raisin (finely chopped),NONE
obo.NCBITaxon_223863,painted ray,NONE
obo.NCBITaxon_223863,raja microocellata,NONE
obo.NCBITaxon_223863,Raja microocellata Montagu 1818,NONE
obo.NCBITaxon_223863,small-eyed ray,NONE
obo.NCBITaxon_223863,Raja microocellata,NONE
obo.NCBITaxon_223863,"Raja microocellata Montagu, 1818",NONE
obo.FOODON_03316770,milk chocolate (skim),NONE
obo.FOODON_00001297,unpasteurized cow milk cheese food product,NONE
obo.FOODON_00004047,sweet wine,NONE
obo.FOODON_00001775,cow milk cream food product,NONE
obo.CHEBI_26546,rhamnose,A deoxymannose sugar that is the 6-deoxy derivative of hexose.
obo.FOODON_03301452,tomato (canned),NONE
obo.FOODON_03301452,tomato tinned,NONE
obo.FOODON_03316717,cheese amsterdam,NONE
obo.FOODON_03316828,vermicelli (egg),NONE
obo.FOODON_03316109,cereal protein-based fish analog,NONE
obo.FOODON_03413485,munida gregaria,NONE
obo.FOODON_03413485,red whalefeed,NONE
obo.FOODON_03413485,lobster krill,NONE
obo.FOODON_03413485,Munida gregaria (Fabricius 1793),NONE
obo.FOODON_03413485,new zealand langostino,NONE
obo.FOODON_03413485,swarming squat lobster,NONE
obo.FOODON_03413485,Munida gregaria,NONE
obo.FOODON_03413485,squat lobster,NONE
obo.NCBITaxon_68455,"Crocodylus siamensis Schneider, 1801",NONE
obo.NCBITaxon_68455,siamese crocodile,NONE
obo.NCBITaxon_68455,siamese freshwater crocodile,NONE
obo.NCBITaxon_68455,Siamese crocodile,NONE
obo.NCBITaxon_68455,Crocodylus siamensis,NONE
obo.NCBITaxon_68455,"Crocodylus siamensis (Schneider, 1801)",NONE
obo.NCBITaxon_68455,crocodylus siamensis,NONE
obo.FOODON_03316428,sweets,NONE
obo.FOODON_03311557,kenkey,"A dish usually made from fermented ground corn (maize), common in  Ghana, eastern Côte d'Ivoire, Togo, western Benin, Guyana, and Jamaica."
obo.FOODON_00003521,common berry,"A juicy, rounded, brightly colored fruit without a stone or pit, though pips or seeds may be present."
obo.FOODON_00003521,berry (whole),"A juicy, rounded, brightly colored fruit without a stone or pit, though pips or seeds may be present."
obo.FOODON_00003521,berry,"A juicy, rounded, brightly colored fruit without a stone or pit, though pips or seeds may be present."
obo.FOODON_00003093,sorrel food product,NONE
obo.FOODON_03308769,mollusc (raw),NONE
